after, The_Adventures_of_Tom_Sawyer.txt, 7509
after, The_Adventures_of_Tom_Sawyer.txt, 7604
after, The_Adventures_of_Tom_Sawyer.txt, 7765
after, The_Adventures_of_Tom_Sawyer.txt, 7779
after, The_Adventures_of_Tom_Sawyer.txt, 7860
after, The_Adventures_of_Tom_Sawyer.txt, 7863
after, The_Adventures_of_Tom_Sawyer.txt, 7966
after, The_Adventures_of_Tom_Sawyer.txt, 8009
afternoon, The_Adventures_of_Sherlock_Holmes.txt, 469
afternoon, The_Adventures_of_Sherlock_Holmes.txt, 1500
afternoon, The_Adventures_of_Sherlock_Holmes.txt, 1667
afternoon, The_Adventures_of_Sherlock_Holmes.txt, 1752
afternoon, The_Adventures_of_Sherlock_Holmes.txt, 1768
afternoon, The_Adventures_of_Sherlock_Holmes.txt, 1869
afternoon, Moby_Dick.txt, 3954
afternoon, A_Christmas_Carol.txt, 6488
afternoon, A_Christmas_Carol.txt, 6494
afternoon, A_Christmas_Carol.txt, 6499
afternoon, A_Christmas_Carol.txt, 6507
afternoon, A_Christmas_Carol.txt, 6511
afternoon, A_Christmas_Carol.txt, 6607
afternoon, A_Christmas_Carol.txt, 6732
afternoon, The_Adventures_of_Tom_Sawyer.txt, 7304
afternoon, The_Adventures_of_Tom_Sawyer.txt, 7765
afterwards, The_Adventures_of_Sherlock_Holmes.txt, 681
afterwards, The_Adventures_of_Sherlock_Holmes.txt, 1968
afterwards, Moby_Dick.txt, 4241
afterwards, Moby_Dick.txt, 4316
afterwards, A_Christmas_Carol.txt, 6313
afterwards, A_Christmas_Carol.txt, 6622
again, The_Adventures_of_Sherlock_Holmes.txt, 55
again, The_Adventures_of_Sherlock_Holmes.txt, 61
again, The_Adventures_of_Sherlock_Holmes.txt, 77
again, The_Adventures_of_Sherlock_Holmes.txt, 91
again, The_Adventures_of_Sherlock_Holmes.txt, 501
again, The_Adventures_of_Sherlock_Holmes.txt, 1339
again, The_Adventures_of_Sherlock_Holmes.txt, 1354
again, The_Adventures_of_Sherlock_Holmes.txt, 1478
again, The_Adventures_of_Sherlock_Holmes.txt, 1690
again, The_Adventures_of_Sherlock_Holmes.txt, 1825
